x,y,z,timestamp
0.55,0.12,-0.24,2025-09-26 17:29:39.598
0.55,0.12,-0.24,2025-09-26 17:29:39.697
0.49,0.12,-0.24,2025-09-26 17:29:39.865
0.55,0.12,-0.24,2025-09-26 17:29:40.194
0.55,0.12,-0.24,2025-09-26 17:29:40.286
0.55,0.12,-0.24,2025-09-26 17:29:40.720
0.55,0.12,-0.18,2025-09-26 17:29:41.061
0.61,0.06,-0.24,2025-09-26 17:29:41.092
0.55,0.06,-0.24,2025-09-26 17:29:41.301
0.55,0.12,-0.24,2025-09-26 17:29:41.423
0.49,0.12,-0.24,2025-09-26 17:29:41.736
0.55,0.06,-0.24,2025-09-26 17:29:41.760
0.61,0.12,-0.24,2025-09-26 17:29:42.067
0.55,0.06,-0.24,2025-09-26 17:29:42.097
0.55,0.12,-0.24,2025-09-26 17:29:42.456
0.55,0.12,-0.24,2025-09-26 17:29:42.740
0.55,0.06,-0.24,2025-09-26 17:29:42.766
0.55,0.06,-0.24,2025-09-26 17:29:43.309
0.55,0.12,-0.24,2025-09-26 17:29:43.335
0.49,0.12,-0.24,2025-09-26 17:29:43.464
0.49,0.12,-0.24,2025-09-26 17:29:43.783
0.49,0.06,-0.24,2025-09-26 17:29:43.809
0.55,0.06,-0.24,2025-09-26 17:29:44.080
0.55,0.12,-0.24,2025-09-26 17:29:44.120
0.49,0.06,-0.24,2025-09-26 17:29:44.525
0.55,0.12,-0.24,2025-09-26 17:29:44.840
0.49,0.12,-0.24,2025-09-26 17:29:44.870
0.55,0.12,-0.24,2025-09-26 17:29:45.089
0.55,0.12,-0.24,2025-09-26 17:29:45.117
0.55,0.06,-0.18,2025-09-26 17:29:45.395
0.55,0.12,-0.24,2025-09-26 17:29:45.703
0.55,0.06,-0.24,2025-09-26 17:29:45.727
0.49,0.12,-0.24,2025-09-26 17:29:46.070
0.55,0.12,-0.18,2025-09-26 17:29:46.316
0.55,0.12,-0.24,2025-09-26 17:29:46.342
0.55,0.12,-0.24,2025-09-26 17:29:46.675
0.55,0.12,-0.24,2025-09-26 17:29:46.984
0.55,0.06,-0.24,2025-09-26 17:29:47.010
0.55,0.12,-0.24,2025-09-26 17:29:47.243
0.55,0.12,-0.24,2025-09-26 17:29:47.552
0.55,0.12,-0.18,2025-09-26 17:29:47.589
0.55,0.12,-0.18,2025-09-26 17:29:47.854
0.55,0.12,-0.24,2025-09-26 17:29:48.161
0.55,0.12,-0.24,2025-09-26 17:29:48.185
0.55,0.06,-0.24,2025-09-26 17:29:48.677
0.55,0.06,-0.24,2025-09-26 17:29:49.041
0.55,0.06,-0.24,2025-09-26 17:29:49.090
0.55,0.12,-0.24,2025-09-26 17:29:49.298
0.55,0.06,-0.24,2025-09-26 17:29:49.323
0.55,0.06,-0.24,2025-09-26 17:29:49.668
0.49,0.06,-0.24,2025-09-26 17:29:49.695
0.55,0.06,-0.24,2025-09-26 17:29:49.930
0.55,0.12,-0.24,2025-09-26 17:29:50.260
0.49,0.06,-0.24,2025-09-26 17:29:50.286
0.55,0.12,-0.24,2025-09-26 17:29:50.588
0.49,0.12,-0.24,2025-09-26 17:29:50.822
0.55,0.12,-0.18,2025-09-26 17:29:50.847
0.55,0.12,-0.24,2025-09-26 17:29:51.132
0.55,0.06,-0.24,2025-09-26 17:29:51.437
0.55,0.12,-0.18,2025-09-26 17:29:51.462
0.55,0.06,-0.24,2025-09-26 17:29:51.750
0.55,0.12,-0.24,2025-09-26 17:29:52.052
0.55,0.12,-0.18,2025-09-26 17:29:52.090
0.55,0.06,-0.24,2025-09-26 17:29:52.409
0.55,0.12,-0.24,2025-09-26 17:29:52.670
0.55,0.12,-0.24,2025-09-26 17:29:52.695
0.55,0.12,-0.24,2025-09-26 17:29:52.991
0.55,0.12,-0.24,2025-09-26 17:29:53.392
0.55,0.12,-0.24,2025-09-26 17:29:53.416
0.55,0.12,-0.24,2025-09-26 17:29:53.587
0.55,0.06,-0.24,2025-09-26 17:29:53.895
0.49,0.06,-0.24,2025-09-26 17:29:53.919
0.55,0.06,-0.24,2025-09-26 17:29:54.204
0.49,0.12,-0.24,2025-09-26 17:29:54.513
0.55,0.12,-0.24,2025-09-26 17:29:54.547
0.55,0.06,-0.24,2025-09-26 17:29:54.993
0.49,0.06,-0.24,2025-09-26 17:29:55.019
0.55,0.06,-0.24,2025-09-26 17:29:55.510
0.55,0.06,-0.24,2025-09-26 17:29:55.549
0.55,0.12,-0.18,2025-09-26 17:29:55.584
0.55,0.12,-0.24,2025-09-26 17:29:56.008
0.55,0.12,-0.24,2025-09-26 17:29:56.049
0.55,0.06,-0.24,2025-09-26 17:29:56.403
0.49,0.12,-0.24,2025-09-26 17:29:56.433
0.55,0.12,-0.24,2025-09-26 17:29:56.812
0.55,0.12,-0.24,2025-09-26 17:29:57.145
0.55,0.06,-0.24,2025-09-26 17:29:57.177
0.55,0.12,-0.24,2025-09-26 17:29:57.378
0.55,0.12,-0.24,2025-09-26 17:29:57.401
0.55,0.12,-0.24,2025-09-26 17:29:57.739
0.55,0.06,-0.24,2025-09-26 17:29:58.047
0.55,0.06,-0.24,2025-09-26 17:29:58.081
0.55,0.06,-0.24,2025-09-26 17:29:58.298
0.55,0.12,-0.24,2025-09-26 17:29:58.658
0.55,0.06,-0.24,2025-09-26 17:29:58.685
0.49,0.12,-0.24,2025-09-26 17:29:58.971
0.55,0.06,-0.24,2025-09-26 17:29:59.222
0.61,0.06,-0.24,2025-09-26 17:29:59.248
0.55,0.06,-0.24,2025-09-26 17:29:59.578
0.55,0.12,-0.24,2025-09-26 17:29:59.884
0.55,0.06,-0.24,2025-09-26 17:29:59.912
0.49,0.06,-0.24,2025-09-26 17:30:00.192
0.55,0.12,-0.24,2025-09-26 17:30:00.499
0.55,0.06,-0.24,2025-09-26 17:30:00.523
0.55,0.06,-0.24,2025-09-26 17:30:00.758
0.49,0.12,-0.24,2025-09-26 17:30:01.120
0.49,0.06,-0.24,2025-09-26 17:30:01.146
0.49,0.12,-0.24,2025-09-26 17:30:01.376
0.55,0.06,-0.24,2025-09-26 17:30:01.679
0.55,0.12,-0.24,2025-09-26 17:30:01.708
0.55,0.12,-0.24,2025-09-26 17:30:03.264
0.55,0.12,-0.24,2025-09-26 17:30:03.371
0.55,0.12,-0.24,2025-09-26 17:30:03.398
0.55,0.06,-0.18,2025-09-26 17:30:03.521
0.55,0.06,-0.18,2025-09-26 17:30:03.556
0.55,0.06,-0.24,2025-09-26 17:30:03.582
0.55,0.06,-0.24,2025-09-26 17:30:03.605
0.55,0.12,-0.24,2025-09-26 17:30:03.636
0.55,0.12,-0.24,2025-09-26 17:30:03.661
0.55,0.06,-0.24,2025-09-26 17:30:03.827
0.55,0.12,-0.24,2025-09-26 17:30:04.197
0.55,0.12,-0.24,2025-09-26 17:30:04.228
0.55,0.12,-0.24,2025-09-26 17:30:04.445
0.55,0.12,-0.24,2025-09-26 17:30:04.752
0.55,0.12,-0.24,2025-09-26 17:30:04.780
0.55,0.12,-0.24,2025-09-26 17:30:05.112
0.55,0.12,-0.18,2025-09-26 17:30:05.415
0.55,0.12,-0.24,2025-09-26 17:30:05.440
0.55,0.12,-0.24,2025-09-26 17:30:05.671
0.55,0.12,-0.24,2025-09-26 17:30:06.040
0.55,0.06,-0.24,2025-09-26 17:30:06.069
0.55,0.06,-0.24,2025-09-26 17:30:06.287
0.55,0.12,-0.24,2025-09-26 17:30:06.648
0.49,0.12,-0.24,2025-09-26 17:30:06.677
0.55,0.06,-0.24,2025-09-26 17:30:06.905
0.55,0.06,-0.24,2025-09-26 17:30:07.259
0.55,0.06,-0.24,2025-09-26 17:30:07.286
0.49,0.06,-0.18,2025-09-26 17:30:07.569
0.55,0.12,-0.24,2025-09-26 17:30:07.872
0.55,0.12,-0.24,2025-09-26 17:30:07.903
0.55,0.06,-0.24,2025-09-26 17:30:08.129
0.55,0.12,-0.24,2025-09-26 17:30:08.486
0.55,0.12,-0.24,2025-09-26 17:30:08.515
0.55,0.12,-0.24,2025-09-26 17:30:08.792
0.55,0.06,-0.24,2025-09-26 17:30:09.109
0.55,0.12,-0.24,2025-09-26 17:30:09.139
0.55,0.06,-0.24,2025-09-26 17:30:09.365
0.55,0.06,-0.24,2025-09-26 17:30:09.683
0.55,0.06,-0.18,2025-09-26 17:30:09.716
0.55,0.06,-0.24,2025-09-26 17:30:09.939
0.49,0.12,-0.24,2025-09-26 17:30:10.399
0.55,0.12,-0.24,2025-09-26 17:30:10.421
0.61,0.12,-0.24,2025-09-26 17:30:10.716
0.55,0.12,-0.24,2025-09-26 17:30:10.745
0.55,0.12,-0.24,2025-09-26 17:30:11.070
0.49,0.06,-0.24,2025-09-26 17:30:11.320
0.55,0.12,-0.24,2025-09-26 17:30:11.352
0.55,0.06,-0.31,2025-09-26 17:30:11.610
0.55,0.12,-0.24,2025-09-26 17:30:11.920
0.55,0.12,-0.24,2025-09-26 17:30:11.945
0.55,0.06,-0.24,2025-09-26 17:30:12.228
0.55,0.12,-0.24,2025-09-26 17:30:12.535
0.55,0.12,-0.24,2025-09-26 17:30:12.560
0.55,0.12,-0.24,2025-09-26 17:30:12.842
0.55,0.12,-0.24,2025-09-26 17:30:13.147
0.49,0.06,-0.24,2025-09-26 17:30:13.171
0.55,0.12,-0.24,2025-09-26 17:30:13.457
0.55,0.06,-0.24,2025-09-26 17:30:13.760
0.49,0.12,-0.24,2025-09-26 17:30:13.785
0.55,0.12,-0.24,2025-09-26 17:30:14.090
0.55,0.12,-0.24,2025-09-26 17:30:14.426
0.55,0.12,-0.24,2025-09-26 17:30:14.452
0.55,0.12,-0.24,2025-09-26 17:30:14.681
0.55,0.06,-0.24,2025-09-26 17:30:15.004
0.55,0.12,-0.24,2025-09-26 17:30:15.029
0.55,0.12,-0.24,2025-09-26 17:30:15.301
0.55,0.12,-0.24,2025-09-26 17:30:15.655
0.55,0.12,-0.24,2025-09-26 17:30:15.682
0.55,0.12,-0.24,2025-09-26 17:30:15.911
0.55,0.12,-0.24,2025-09-26 17:30:16.217
0.49,0.06,-0.24,2025-09-26 17:30:16.245
0.55,0.06,-0.18,2025-09-26 17:30:16.584
0.55,0.12,-0.24,2025-09-26 17:30:16.884
0.55,0.06,-0.24,2025-09-26 17:30:16.908
0.55,0.12,-0.24,2025-09-26 17:30:17.139
0.55,0.06,-0.24,2025-09-26 17:30:17.524
0.55,0.06,-0.18,2025-09-26 17:30:17.551
0.55,0.12,-0.24,2025-09-26 17:30:17.754
0.55,0.12,-0.24,2025-09-26 17:30:18.126
0.55,0.06,-0.24,2025-09-26 17:30:18.150
0.55,0.06,-0.18,2025-09-26 17:30:18.371
0.49,0.12,-0.24,2025-09-26 17:30:18.730
0.55,0.12,-0.24,2025-09-26 17:30:18.759
0.55,0.06,-0.24,2025-09-26 17:30:18.983
0.55,0.06,-0.24,2025-09-26 17:30:19.355
0.55,0.06,-0.24,2025-09-26 17:30:19.379
0.49,0.06,-0.24,2025-09-26 17:30:19.648
0.55,0.12,-0.24,2025-09-26 17:30:19.904
0.55,0.06,-0.24,2025-09-26 17:30:19.931
0.55,0.06,-0.24,2025-09-26 17:30:20.212
0.55,0.06,-0.24,2025-09-26 17:30:20.578
0.49,0.12,-0.24,2025-09-26 17:30:20.603
0.55,0.06,-0.24,2025-09-26 17:30:20.829
0.55,0.06,-0.24,2025-09-26 17:30:21.184
0.55,0.06,-0.18,2025-09-26 17:30:21.212
0.55,0.12,-0.18,2025-09-26 17:30:21.440
0.55,0.12,-0.18,2025-09-26 17:30:21.799
0.49,0.06,-0.24,2025-09-26 17:30:21.827
0.55,0.06,-0.18,2025-09-26 17:30:22.061
0.55,0.12,-0.18,2025-09-26 17:30:22.413
0.49,0.06,-0.18,2025-09-26 17:30:22.441
0.55,0.12,-0.18,2025-09-26 17:30:22.673
0.55,0.06,-0.24,2025-09-26 17:30:22.976
0.43,0.06,-0.18,2025-09-26 17:30:23.004
0.49,0.12,-0.24,2025-09-26 17:30:23.335
0.55,0.12,-0.18,2025-09-26 17:30:23.645
0.55,0.12,-0.24,2025-09-26 17:30:23.671
0.55,0.12,-0.24,2025-09-26 17:30:23.943
0.55,0.12,-0.24,2025-09-26 17:30:24.256
0.55,0.12,-0.24,2025-09-26 17:30:24.289
0.55,0.12,-0.18,2025-09-26 17:30:24.512
0.49,0.06,-0.24,2025-09-26 17:30:25.142
0.55,0.12,-0.24,2025-09-26 17:30:25.166
0.55,0.06,-0.24,2025-09-26 17:30:25.197
0.55,0.12,-0.24,2025-09-26 17:30:25.400
0.55,0.12,-0.24,2025-09-26 17:30:25.426
0.49,0.12,-0.24,2025-09-26 17:30:25.983
0.55,0.06,-0.24,2025-09-26 17:30:26.011
0.61,0.12,-0.24,2025-09-26 17:30:26.304
0.43,0.24,-0.24,2025-09-26 17:30:26.329
0.55,0.12,-0.24,2025-09-26 17:30:26.559
0.55,0.12,-0.24,2025-09-26 17:30:26.594
0.37,0.12,-0.37,2025-09-26 17:30:26.919
0.73,-0.12,-0.18,2025-09-26 17:30:27.224
0.49,0.06,-0.12,2025-09-26 17:30:27.248
0.61,-0.06,-0.12,2025-09-26 17:30:27.545
0.31,0.0,0.06,2025-09-26 17:30:27.840
0.37,0.0,-0.24,2025-09-26 17:30:27.874
0.61,0.06,-0.24,2025-09-26 17:30:28.096
0.49,0.12,-0.24,2025-09-26 17:30:28.457
0.55,0.06,-0.24,2025-09-26 17:30:28.482
0.55,0.12,-0.24,2025-09-26 17:30:28.710
0.55,0.12,-0.24,2025-09-26 17:30:29.018
0.49,0.0,0.0,2025-09-26 17:30:29.128
0.73,0.18,-0.24,2025-09-26 17:30:29.324
0.55,0.12,-0.31,2025-09-26 17:30:29.748
0.55,0.12,-0.18,2025-09-26 17:30:29.774
0.61,0.24,-0.24,2025-09-26 17:30:29.943
0.43,0.06,-0.18,2025-09-26 17:30:30.250
0.49,0.12,-0.24,2025-09-26 17:30:30.317
0.55,0.12,-0.24,2025-09-26 17:30:30.559
0.49,0.12,-0.24,2025-09-26 17:30:30.862
0.61,0.06,-0.24,2025-09-26 17:30:30.894
0.49,0.06,-0.24,2025-09-26 17:30:31.174
0.55,0.06,-0.24,2025-09-26 17:30:31.475
0.55,0.12,-0.24,2025-09-26 17:30:31.498
0.55,0.12,-0.24,2025-09-26 17:30:31.791
0.55,0.06,-0.24,2025-09-26 17:30:32.100
0.55,0.12,-0.24,2025-09-26 17:30:32.124
0.49,0.06,-0.24,2025-09-26 17:30:32.408
0.61,0.12,-0.24,2025-09-26 17:30:32.730
0.61,0.12,-0.24,2025-09-26 17:30:32.766
0.55,0.06,-0.24,2025-09-26 17:30:33.117
0.55,0.12,-0.24,2025-09-26 17:30:33.355
0.55,0.12,-0.24,2025-09-26 17:30:33.380
0.49,0.12,-0.24,2025-09-26 17:30:33.706
0.55,0.12,-0.24,2025-09-26 17:30:33.949
0.49,0.12,-0.24,2025-09-26 17:30:34.123
0.49,0.12,-0.24,2025-09-26 17:30:34.362
0.55,0.12,-0.24,2025-09-26 17:30:34.629
0.55,0.06,-0.24,2025-09-26 17:30:34.670
0.49,0.12,-0.24,2025-09-26 17:30:34.855
0.55,0.12,-0.18,2025-09-26 17:30:35.215
0.61,0.12,-0.24,2025-09-26 17:30:35.291
0.55,0.06,-0.24,2025-09-26 17:30:35.469
0.55,0.12,-0.24,2025-09-26 17:30:35.858
0.55,0.06,-0.24,2025-09-26 17:30:35.886
0.55,0.12,-0.24,2025-09-26 17:30:36.086
0.49,0.12,-0.24,2025-09-26 17:30:36.390
0.55,0.06,-0.24,2025-09-26 17:30:36.419
0.55,0.06,-0.24,2025-09-26 17:30:36.711
0.55,0.12,-0.24,2025-09-26 17:30:37.005
0.55,0.12,-0.24,2025-09-26 17:30:37.041
0.55,0.06,-0.18,2025-09-26 17:30:37.316
0.55,0.06,-0.24,2025-09-26 17:30:37.693
0.55,0.12,-0.24,2025-09-26 17:30:37.717
0.55,0.12,-0.24,2025-09-26 17:30:37.929
0.55,0.12,-0.24,2025-09-26 17:30:38.238
0.55,0.12,-0.24,2025-09-26 17:30:38.269
0.55,0.12,-0.24,2025-09-26 17:30:38.607
0.55,0.12,-0.24,2025-09-26 17:30:38.902
0.55,0.12,-0.24,2025-09-26 17:30:38.928
0.55,0.06,-0.24,2025-09-26 17:30:39.155
0.55,0.12,-0.24,2025-09-26 17:30:39.463
0.55,0.12,-0.24,2025-09-26 17:30:39.486
0.55,0.06,-0.24,2025-09-26 17:30:39.869
0.55,0.12,-0.24,2025-09-26 17:30:40.242
0.49,0.06,-0.24,2025-09-26 17:30:40.276
0.55,0.06,-0.24,2025-09-26 17:30:40.498
0.49,0.12,-0.24,2025-09-26 17:30:41.086
0.55,0.12,-0.18,2025-09-26 17:30:41.109
0.55,0.12,-0.24,2025-09-26 17:30:41.166
0.55,0.12,-0.24,2025-09-26 17:30:41.307
0.55,0.12,-0.24,2025-09-26 17:30:41.362
0.55,0.12,-0.24,2025-09-26 17:30:41.613
0.55,0.06,-0.24,2025-09-26 17:30:41.925
0.49,0.12,-0.18,2025-09-26 17:30:41.952
0.61,0.06,-0.24,2025-09-26 17:30:42.240
0.55,0.06,-0.24,2025-09-26 17:30:42.546
0.55,0.12,-0.24,2025-09-26 17:30:42.577
0.55,0.06,-0.24,2025-09-26 17:30:42.913
0.43,0.06,-0.18,2025-09-26 17:30:43.156
0.55,0.06,-0.24,2025-09-26 17:30:43.213
0.55,0.12,-0.24,2025-09-26 17:30:43.460
0.55,0.12,-0.24,2025-09-26 17:30:43.794
0.55,0.12,-0.24,2025-09-26 17:30:43.829
0.55,0.12,-0.24,2025-09-26 17:30:44.093
0.55,0.12,-0.24,2025-09-26 17:30:44.380
0.55,0.12,-0.24,2025-09-26 17:30:44.404
0.55,0.06,-0.18,2025-09-26 17:30:44.685
0.55,0.06,-0.24,2025-09-26 17:30:45.118
0.55,0.12,-0.24,2025-09-26 17:30:45.212
0.49,0.12,-0.24,2025-09-26 17:30:45.299
0.49,0.06,-0.24,2025-09-26 17:30:45.609
0.49,0.06,-0.24,2025-09-26 17:30:45.638
0.55,0.06,-0.24,2025-09-26 17:30:45.914
0.49,0.12,-0.24,2025-09-26 17:30:46.226
0.55,0.12,-0.24,2025-09-26 17:30:46.278
0.55,0.06,-0.24,2025-09-26 17:30:46.529
0.49,0.12,-0.24,2025-09-26 17:30:46.842
0.55,0.12,-0.24,2025-09-26 17:30:46.888
0.49,0.12,-0.24,2025-09-26 17:30:47.198
0.55,0.06,-0.18,2025-09-26 17:30:47.451
0.49,0.12,-0.18,2025-09-26 17:30:47.489
0.61,0.12,-0.24,2025-09-26 17:30:47.758
0.55,0.06,-0.18,2025-09-26 17:30:48.071
0.55,0.06,-0.24,2025-09-26 17:30:48.096
0.49,0.12,-0.24,2025-09-26 17:30:48.371
0.55,0.12,-0.24,2025-09-26 17:30:48.729
0.55,0.12,-0.24,2025-09-26 17:30:48.753
0.55,0.12,-0.24,2025-09-26 17:30:48.986
0.49,0.12,-0.24,2025-09-26 17:30:49.346
0.49,0.06,-0.24,2025-09-26 17:30:49.369
0.37,0.0,-0.12,2025-09-26 17:30:49.601
0.43,0.12,-0.12,2025-09-26 17:30:49.959
0.61,0.06,-0.24,2025-09-26 17:30:49.984
0.55,0.12,-0.24,2025-09-26 17:30:50.214
0.61,0.06,-0.31,2025-09-26 17:30:50.694
0.55,0.12,-0.31,2025-09-26 17:30:50.722
0.61,0.12,-0.24,2025-09-26 17:30:50.921
0.61,0.12,-0.24,2025-09-26 17:30:51.290
0.55,0.12,-0.24,2025-09-26 17:30:51.318
0.55,0.06,-0.24,2025-09-26 17:30:51.572
0.55,0.06,-0.24,2025-09-26 17:30:51.601
0.61,0.12,-0.24,2025-09-26 17:30:52.009
0.43,0.12,-0.24,2025-09-26 17:30:52.268
0.49,0.06,-0.18,2025-09-26 17:30:52.303
0.49,0.18,-0.24,2025-09-26 17:30:52.578
0.49,0.12,-0.24,2025-09-26 17:30:52.605
0.55,0.06,-0.24,2025-09-26 17:30:52.888
0.55,0.12,-0.24,2025-09-26 17:30:53.184
0.55,0.12,-0.24,2025-09-26 17:30:53.207
0.55,0.12,-0.24,2025-09-26 17:30:53.493
0.55,0.06,-0.24,2025-09-26 17:30:53.803
0.55,0.12,-0.24,2025-09-26 17:30:53.829
0.55,0.12,-0.24,2025-09-26 17:30:54.110
0.55,0.12,-0.24,2025-09-26 17:30:54.650
0.55,0.12,-0.24,2025-09-26 17:30:54.676
0.55,0.12,-0.24,2025-09-26 17:30:54.912
0.55,0.12,-0.24,2025-09-26 17:30:54.936
0.55,0.06,-0.24,2025-09-26 17:30:55.190
0.55,0.12,-0.24,2025-09-26 17:30:55.450
0.55,0.06,-0.24,2025-09-26 17:30:55.474
0.55,0.06,-0.24,2025-09-26 17:30:55.934
0.55,0.12,-0.24,2025-09-26 17:30:55.966
0.49,0.12,-0.24,2025-09-26 17:30:56.255
0.55,0.12,-0.24,2025-09-26 17:30:56.282
0.55,0.12,-0.24,2025-09-26 17:30:56.522
0.55,0.12,-0.24,2025-09-26 17:30:56.923
0.55,0.12,-0.24,2025-09-26 17:30:56.952
0.55,0.06,-0.24,2025-09-26 17:30:57.182
0.49,0.06,-0.24,2025-09-26 17:30:57.670
0.55,0.12,-0.24,2025-09-26 17:30:57.701
0.55,0.06,-0.24,2025-09-26 17:30:57.895
0.55,0.06,-0.24,2025-09-26 17:30:57.918
0.55,0.12,-0.24,2025-09-26 17:30:58.358
0.49,0.12,-0.24,2025-09-26 17:30:58.507
0.55,0.12,-0.24,2025-09-26 17:30:58.554
0.55,0.06,-0.24,2025-09-26 17:30:58.871
0.55,0.06,-0.24,2025-09-26 17:30:59.180
0.55,0.12,-0.18,2025-09-26 17:30:59.204
0.55,0.12,-0.24,2025-09-26 17:30:59.436
0.49,0.06,-0.24,2025-09-26 17:30:59.736
0.55,0.06,-0.24,2025-09-26 17:30:59.764
0.55,0.12,-0.31,2025-09-26 17:31:00.110
0.55,0.12,-0.24,2025-09-26 17:31:00.405
0.55,0.06,-0.24,2025-09-26 17:31:00.448
0.55,0.06,-0.24,2025-09-26 17:31:00.662
0.55,0.06,-0.24,2025-09-26 17:31:01.017
0.55,0.12,-0.24,2025-09-26 17:31:01.070
0.49,0.06,-0.18,2025-09-26 17:31:01.287
0.43,0.0,-0.18,2025-09-26 17:31:01.580
0.55,0.18,-0.12,2025-09-26 17:31:01.607
0.73,0.06,-0.18,2025-09-26 17:31:01.942
0.55,0.12,-0.24,2025-09-26 17:31:02.199
0.55,0.12,-0.24,2025-09-26 17:31:02.228
0.49,0.12,-0.24,2025-09-26 17:31:02.576
0.55,0.12,-0.24,2025-09-26 17:31:02.846
0.55,0.12,-0.24,2025-09-26 17:31:02.884
0.55,0.12,-0.24,2025-09-26 17:31:03.117
0.55,0.12,-0.24,2025-09-26 17:31:03.476
0.55,0.12,-0.24,2025-09-26 17:31:03.505
0.49,0.12,-0.24,2025-09-26 17:31:03.731
0.55,0.12,-0.24,2025-09-26 17:31:04.096
0.55,0.12,-0.24,2025-09-26 17:31:04.121
0.55,0.06,-0.24,2025-09-26 17:31:04.344
0.49,0.12,-0.24,2025-09-26 17:31:04.707
0.49,0.06,-0.24,2025-09-26 17:31:04.733
0.61,0.06,-0.24,2025-09-26 17:31:04.965
0.55,0.06,-0.24,2025-09-26 17:31:05.272
0.55,0.12,-0.24,2025-09-26 17:31:05.297
0.43,0.06,-0.18,2025-09-26 17:31:05.587
0.49,0.06,-0.24,2025-09-26 17:31:05.886
0.55,0.12,-0.24,2025-09-26 17:31:05.914
0.49,0.06,-0.24,2025-09-26 17:31:06.189
0.49,0.12,-0.24,2025-09-26 17:31:06.516
0.49,0.12,-0.18,2025-09-26 17:31:06.565
0.55,0.12,-0.24,2025-09-26 17:31:06.858
0.49,0.12,-0.24,2025-09-26 17:31:07.162
0.55,0.06,-0.24,2025-09-26 17:31:07.232
0.61,0.12,-0.24,2025-09-26 17:31:07.420
0.49,0.06,-0.24,2025-09-26 17:31:07.817
0.55,0.12,-0.24,2025-09-26 17:31:07.943
0.49,0.06,-0.18,2025-09-26 17:31:08.043
0.55,0.06,-0.24,2025-09-26 17:31:08.378
0.49,0.06,-0.24,2025-09-26 17:31:08.428
0.49,0.06,-0.18,2025-09-26 17:31:08.786
0.49,0.06,-0.18,2025-09-26 17:31:08.985
0.61,0.12,-0.18,2025-09-26 17:31:10.985
0.55,0.18,-0.37,2025-09-26 17:31:11.878
0.55,0.18,-0.31,2025-09-26 17:31:14.583
0.55,0.18,-0.24,2025-09-26 17:31:14.625
0.55,0.12,-0.24,2025-09-26 17:31:15.179
0.55,0.06,-0.24,2025-09-26 17:31:15.327
0.55,0.12,-0.24,2025-09-26 17:31:16.676
0.55,0.06,-0.24,2025-09-26 17:31:16.876
0.55,0.06,-0.24,2025-09-26 17:31:16.931
0.49,0.12,-0.24,2025-09-26 17:31:18.174
0.55,0.12,-0.24,2025-09-26 17:31:19.129
0.49,0.12,-0.24,2025-09-26 17:31:19.184
0.55,0.06,-0.24,2025-09-26 17:31:19.429
0.49,0.06,-0.24,2025-09-26 17:31:20.434
0.49,0.06,-0.24,2025-09-26 17:31:21.634
0.55,0.12,-0.24,2025-09-26 17:31:21.776
0.55,0.06,-0.24,2025-09-26 17:31:21.925
0.55,0.12,-0.24,2025-09-26 17:31:22.136
0.55,0.06,-0.24,2025-09-26 17:31:22.380
0.55,0.06,-0.24,2025-09-26 17:31:22.429
0.55,0.06,-0.24,2025-09-26 17:31:22.478
0.55,0.12,-0.24,2025-09-26 17:31:22.525
0.49,0.12,-0.24,2025-09-26 17:31:22.575
0.55,0.12,-0.24,2025-09-26 17:31:22.625
0.55,0.12,-0.24,2025-09-26 17:31:22.683
0.55,0.12,-0.24,2025-09-26 17:31:22.727
0.55,0.12,-0.24,2025-09-26 17:31:22.827
0.55,0.12,-0.24,2025-09-26 17:31:22.883
0.55,0.06,-0.24,2025-09-26 17:31:22.925
0.55,0.12,-0.24,2025-09-26 17:31:22.976
0.55,0.06,-0.24,2025-09-26 17:31:23.026
0.49,0.12,-0.24,2025-09-26 17:31:23.078
0.55,0.12,-0.18,2025-09-26 17:31:23.126
0.61,0.06,-0.24,2025-09-26 17:31:23.280
0.55,0.06,-0.24,2025-09-26 17:31:24.076
0.55,0.12,-0.24,2025-09-26 17:31:24.274
0.49,0.12,-0.24,2025-09-26 17:31:24.328
0.49,0.12,-0.24,2025-09-26 17:31:24.380
0.49,0.06,-0.24,2025-09-26 17:31:24.530
0.55,0.06,-0.24,2025-09-26 17:31:24.830
0.49,0.12,-0.18,2025-09-26 17:31:24.879
0.55,0.06,-0.24,2025-09-26 17:31:24.974
0.49,0.06,-0.24,2025-09-26 17:31:25.177
0.55,0.12,-0.24,2025-09-26 17:31:25.230
0.49,0.12,-0.24,2025-09-26 17:31:25.377
0.55,0.12,-0.24,2025-09-26 17:31:25.576
0.55,0.06,-0.24,2025-09-26 17:31:25.936
0.55,0.12,-0.24,2025-09-26 17:31:26.028
0.49,0.06,-0.24,2025-09-26 17:31:26.231
0.49,0.06,-0.18,2025-09-26 17:31:26.279
0.55,0.12,-0.18,2025-09-26 17:31:26.325
0.55,0.12,-0.24,2025-09-26 17:31:26.381
0.49,0.12,-0.24,2025-09-26 17:31:26.478
0.49,0.12,-0.24,2025-09-26 17:31:26.633
0.61,0.12,-0.24,2025-09-26 17:31:27.226
0.49,0.06,-0.18,2025-09-26 17:31:27.483
0.55,0.06,-0.24,2025-09-26 17:31:27.536
0.49,0.12,-0.24,2025-09-26 17:31:27.827
0.55,0.12,-0.24,2025-09-26 17:31:28.933
0.55,0.12,-0.24,2025-09-26 17:31:31.483
0.55,0.12,-0.31,2025-09-26 17:31:31.533
